ID	Name	Formula	Mass	Lipinski	logP	TPSA
3449	2-(2-Aminoethyl)pyridine	C7H10N2	122.16804499263787	True	0.4659485641760386	38.91
3450	1,2,3,6-Tetrahydro-4-phenylpyridine Hydrochloride	C11H14ClN	195.6889460848451	True	2.0901843061057686	12.03
3451	2,4,6-trichloropyrimidine	C4HCl3N2	183.42318325239376	True	2.3622295917606766	25.78
3455	Methyl 3-bromopropionate	C4H7BrO2	167.00086668992134	True	1.1774853593455883	26.3
3456	4-Fluoro-3-methoxybenzonitrile	C8H6FNO	151.1380829332601	True	1.7683076271442892	33.019999999999996
3457	3-Cyanophenol	C7H5NO	119.12100306264632	True	1.1905054994271613	44.019999999999996
3458	5-Methylthiophene-2-carboxaldehyde	C6H6OS	126.17754982429014	True	1.8900399900095257	45.31
3459	3-Phenyl-pyrrolidine hydrochloride	C10H14ClN	183.67821018805708	True	1.9194172078800018	12.03
3460	3-Phenylpiperidine	C11H15N	161.24394926048686	True	2.3686629271518336	12.03
3467	Fmoc-Lys(Ac)-OH	C23H26N2O5	410.46389604030554	True	3.244644814473239	104.73
3468	4-Cyano-2-nitrophenol	C7H4N2O3	164.11861525239132	True	1.1285042950214463	87.16
3475	2-(4-methoxyphenoxy)anilinium chloride	C13H14ClNO2	251.70922773355989	True	2.8358658207327663	46.1
3476	O-(tert-butyldimethylsilyl)hydroxylamine	C6H17NOSi	147.29094096670113	True	1.8429003147119585	35.25
3477	TEMPO	C9H18NO	156.2457046559576	True	2.4665818295967377	3.24
3478	Propargyl alcohol	C3H4O	56.06337563323656	True	0.1764286075543295	20.23
3479	3-phenoxyaniline	C12H11NO	185.2223270695411	True	2.8488896757008684	35.25
3480	1-fluoro-4-iodobenzene	C6H4FI	221.99905461603117	True	2.843211990887971	0.0
3481	4-Iodoanisole	C7H7IO	234.03461448186596	True	2.662129671334226	9.23
3482	2-phenoxyaniline	C12H11NO	185.2223270695411	True	2.8488896757008684	35.25
3483	1-chloro-4-iodobenzene	C6H4ClI	238.45358897421517	True	3.2883017377461687	0.0
3484	Trimethylamluminium	C3H9Al	72.08521310479611	False		0.0
3485	(Diacetoxyiodo)benzene	C10H11IO4	322.0967999702413	True	2.5788456122474814	52.60000000000001
3486	Bis(cyclopentadienyl)zirconium(IV) dichloride	C10H10Cl2Zr	292.3162892692259	False		0.0
3487		C21H19O2P	334.3488996403767	True	4.546006282028454	36.11
3488	ethyltriphenylphosphanium bromide	C20H20BrP	371.2508226131257	False		0.0
3489	Ethylmagnesiumbromid	C2H5BrMg	133.26975514597797	False		0.0
3490	4-(Dimethylamino)benzaldehyde	C9H11NO	149.19011937917708	True	1.594034801333923	20.310000000000002
3491	4-Methoxybenzyl alcohol	C8H10O2	138.16410456770066	True	1.3754605332632248	29.46
3502	4-Toluenesulfonylmethylisocyanide	C9H9NO2S	195.23972779213292	False		46.88
3503	3-(3-Methylphenyl)propionic acid	C10H12O2	164.2014578689283	True	2.4145231703453	37.3
3504	3-Morpholin-4-yl-propionic acid	C7H13NO3	159.18333894839145	True	-0.6118904412354321	49.77
3505	4-(Bromomethyl)phenylacetic acid	C9H9BrO2	229.07042768151294	True	2.4173924777673785	37.3
3506	3-(p-Tolyl)propionic acid	C10H12O2	164.2014578689283	True	2.4145231703452996	37.3
3512	Methyl thiocyanate	C2H3NS	73.11812213652337	True	0.7809124542519246	49.09
3513	3,4-Dimethylbenzoic acid	C9H10O2	150.17484046448868	True	2.287046133984829	37.3
3514	Trimellitic anhydride chloride	C9H3ClO4	210.57100262103097	True	2.7629746336514645	64.35
3515	[5-(2-Methoxy-phenyl)-[1,3,4]oxadiazol-2-yl]-acetic acid	C11H10N2O4	234.2086082900675	True	1.3123834876155718	85.45000000000002
3516	3-hydroxy-6-methoxy-2,3-dihydro-1H-indol-2-one	C9H9NO3	179.17304772666432	True	0.5637302267227908	58.56
3517	2-amino-2-(3-methoxyphenyl)ethan-1-ol	C9H13NO2	167.20540581439806	True	0.30235023581570886	55.480000000000004
3518	3-(2-fluorophenyl)pyrrolidine	C10H12FN	165.20779432222147	True	2.0874756724656445	12.03
3519	1-Palmitoyl-sn-glycero-3-phosphocholine	C24H50NO7P	495.6310384256195	False	4.755878717781099	114.92999999999999
3520	Iodotrimethylsilan	C3H9ISi	200.09353222972942	True	2.5580547714833606	0.0
3532	δ-Hexanolactone	C6H10O2	114.14263277412469	True	1.3438193614300495	26.3
3533	3-(2-Thiazolyl)propionic acid	C6H7NO2S	157.1916385941173	True	0.8387775869627738	78.42999999999999
3534	Bromoacetylchloride	C2H2BrClO	157.39322377783097	True	1.5006300494082954	17.07
3535	Fmoc-Glu(OtBu)-OH	C24H27NO6	425.4752345300567	True	4.171722428763645	101.92999999999999
3536	Fmoc-Gly-Wang resin		0.0	False		0.0
3537	(Bromomethyl)cyclopropane	C4H7Br	135.00205683478254	True	2.029533879131959	0.0
3538	2,3,4-Trifluoroiodobenzene	C6H2F3I	257.97997954837956	True	3.1793289200592563	0.0
3539	Isothiazol-3(2H)-one	C3H3NOS	101.12826296088076	True	0.38445409673157094	54.400000000000006
3540	Neochlorogenic acid	C16H18O9	354.30935226559666	False	-0.2373345548318423	164.75
3541	4-[4-(trifluoromethyl)phenyl]butan-1-amine hydrochloride	C11H15ClF3N	253.69209649867085	True	3.256904427325245	27.64
3542	3-(2,5-dimethoxyphenyl)propan-1-amine	C11H17NO2	195.25864062327722	True	1.67668513377082	44.480000000000004
3543	3-(3,5-difluorophenyl)propan-1-amine	C9H11F2N	171.18752089160768	True	2.038849772878309	26.02
3544	4-(2,5-dimethoxyphenyl)butan-1-amine	C12H19NO2	209.2852580277168	True	2.1259308530426515	44.480000000000004
3545	Bromoacetaldehyde diethyl acetal	C6H13BrO2	197.06998300645208	True	2.009647556230121	18.46
3546	4-Phenylazepane Hydrochloride	C12H18ClN	211.73144499693626	True	2.817908646423666	12.03
3565	2-Pyridinepropionic acid	C8H9NO2	151.1629069023069	True	1.0888223657175407	50.19
3580	3-(5-Methyl-furan-2-yl)-propanoic acid	C8H10O3	154.16350949527006	True	1.7326047259282942	50.440000000000005
3582	Lithium bis(trimethylsilyl)​amide	C6H18LiNSi2	167.32489917268634	True	2.973062573243078	0.0
3584	3-(4-Methylpiperazin-1-yl)propionic acid	C8H16N2O2	172.2252352675194	True	-0.6053835297447931	43.78
3596	3-(4-Methyl-piperazin-1-yl)-3-oxo-propionic acid	C8H14N2O3	186.2087586874372	True	-0.949919575024268	60.85000000000001
3597	(4-Methyl-piperazin-1-yl)acetic acid	C7H14N2O2	158.19861786307982	True	-0.7789645345905801	43.78
3634	5-[(3-carboxy-4-hydroxyphenyl)methyl]-2-hydroxybenzoic acid	C15H12O6	288.25275706314585	True	2.0473016228784893	115.06
3635	3-(2,5-dimethyl-1H-pyrrol-1-yl)-3-(thiophen-3-yl)propanoic acid	C13H15NO2S	249.33031590223965	True	2.9748874781621346	70.47
3636	Cerium(IV) sulfate hydrate	H2CeO9S2	350.25842205577214	True	-1.7556362103324397	177.27999999999997
3637	Ammonium molybdate (para) tetrahydrate	H6MoNO2	147.98448957660545	False		0.0
3638	Methyl 4-methoxybutyrate	C6H12O3	132.15791920934566	True	0.6428783268644606	35.53
3639	piperonylic acid	C8H6O4	166.13115140753635	True	1.1446762549815062	55.760000000000005
3640	mono-Methyl succinate	C5H8O4	132.11482522482393	True	-0.1227134371284623	63.60000000000001
3641	1-Propanol	C3H8O	60.09513864853972	True	0.6714747703816304	20.23
3642	6,7-dimethoxy-1,2,3,4-tetrahydroisoquinoline hydrochloride	C11H16ClNO2	229.70363744763546	True	1.6978375284811598	35.07
3643	Indoline	C8H9N	119.16409704716808	True	1.8862220533762624	12.03
3644	3-(5-methylfuran-2-yl)prop-2-enoic acid	C8H8O3	152.1476279876185	True	1.6171666061064993	50.44
3645	1H,2H,3H,4H,5H-pyrido[4,3-b]indole	C11H12N2	172.22687008744143	True	1.9005853457407154	27.82
3646	3-phenyl-5H,6H,7H,8H-[1,2,4]triazolo[4,3-a]pyrazine	C11H12N4	200.24035626430546	True	1.1711489851269687	42.74
3647	2-Amino-4-chlorpyrimidin	C4H4ClN3	129.54787344593515	True	0.6710215687631176	51.8
3648	Allantoin	C4H6N4O3	158.11577524654294	True	-2.401405531955823	113.32
3649	Boc-Gln(Trt)-OH	C29H32N2O5	488.5759559439882	False	5.009945510972863	104.73000000000002
3650	Boc-His(Boc)-OH DCHA Salt	C28H48N4O6	536.7051632128465	False	2.195297915475898	131.78000000000003
3651	Boc-Lys(Ac)-OH	C12H22N2O5	274.31403816033435	True	0.6741252891166808	104.73000000000002
3663	3-(1,2,3,6-Tetrahydropyridin-4-yl)-1H-indole	C13H14N2	198.26422338866908	True	2.1197348027413616	27.82
3664	4,5,6,7-Tetrahydrothieno[3,2-c]pyridine hydrochloride	C7H9NS	139.2194461434181	True	1.4073143352070492	40.269999999999996
3665	5-(Chloromethyl)furfural	C6H5ClO2	144.55586658317975	True	1.6808766099729557	30.21
3666	Ethyl 4-bromobutyrate	C6H11BrO2	195.05410149880046	True	2.057785034341476	26.3
3667	Ethyl 6-bromohexanoate	C8H15BrO2	223.10733630767965	True	2.9562764728851394	26.3
3668	8-benzylimidazo[1,2-a]pyrazine (ELP3-14)	C13H11N3	209.24714421562368	True	2.3376512264008453	30.18
3682	Piperazine	C4H10N2	86.1358373022739	True	-0.750022524815487	24.06
3683	Iodoethane	C2H5I	155.96564856270496	True	1.6824791940265869	0.0
3684	γ-Valerolactone	C5H8O2	100.11601536968512	True	0.8945736421582177	26.3
3685	α,α-Diphenyl-4-piperidinomethanol hydrochloride	C18H22ClNO	303.8270283205367	False		36.84
3686	5-(4-Chlorophenyl)oxazole-2-propionic acid	C12H10ClNO3	251.66613374903804	True	2.7362290387531987	63.33
3687	1,2,3,6-tetrahydropyridine hydrochloride	C5H10ClN	119.5927676888139	False		16.61
3688	4-Benzyloxybenzoic acid	C14H12O3	228.2438063836497	True	2.9045406829988174	46.53
3689	5-(4-Bromophenyl)oxazole-2-propionic acid	C12H10BrNO3	296.1167241417041	True	2.885010293589229	63.33
3690	5-(trifluoromethyl)-2-furaldehyde	C6H3F3O2	164.08225715734415	True	1.9990732580297184	30.21
3694	2-(2-bromoethyl)pyridine, salt form: HBr	C7H9Br2N	266.96041709208015	True	2.389021162191591	12.89
3695	2-Pyridinecarboxylic Acid Hydrazide	C6H7N3O	137.1396348503739	True	-0.4112466142923419	68.01
3697	3-Methoxybenzoic acid	C8H8O3	152.1476279876185	True	1.307231390153233	46.53
3698	(2-Pyrimidylthio)acetic acid	C6H6N2O2S	170.19044092872358	True	0.5517717550580105	88.38
3699	2,3-dihydrobenzofuran-5-carboxylic acid	C9H8O3	164.15836388440653	True	1.5072160702805348	46.53
3700	5-Phenyl-1,3,4-oxadiazole-2-propionic acid	C11H10N2O3	218.2092033624981	True	1.7746530618555054	76.22
3701	5-(Hydroxymethyl)-2-furaldehyde	C6H6O3	126.11027468639091	True	0.43606144992454143	50.44
3702	p-anisaldehyde	C8H8O2	136.1482230600491	True	1.5630419831322322	26.3
3703	[(1-methyl-1H-imidazol-2-yl)thio]acetic acid	C6H8N2O2S	172.2063224363751	True	0.615567878959575	80.41999999999999
3704	3-pyrazin-2-ylpropanoic acid	C7H8N2O2	152.15097334012512	True	0.15413419477062873	63.08
3705	3-(4-methyl-4H-1,2,4-triazol-3-yl)propanoic acid	C6H9N3O2	155.1549212855949	True	0.13794508829850624	68.00999999999999
3706	3-[5-(4-methanesulfonylphenyl)-1,3-oxazol-2-yl)propanoic acid	C13H13NO5S	295.31264917729624	True	1.5304634267784731	105.85
3707	3-(3-chloro-1H-1,2,4-triazol-5-yl)propanoic acid	C5H6ClN3O2	175.5733007055135	True	0.5626417059298575	78.86999999999999
3708	3-(4,5-diphenyl-1,3-oxazol-2-yl)propanoic acid	C18H15NO3	293.31731532071103	True	3.919881219550393	63.33
3709	3-[5-(4-methoxyphenyl)-1,3-oxazol-2-yl]propanoic acid	C13H13NO4	247.2471592566888	True	2.110056972341256	72.56
3710	3-[5-(4-Fluorophenyl)-1,3-oxazol-2-yl]propanoic acid	C12H10FNO3	235.21159939085405	True	2.291139291895001	63.33
3711	2,3-Dihydrobenzofuran-6-carboxylic acid	C9H8O3	164.1583638844065	True	1.5072160702805348	46.53
3712	3-(2,5-dimethyl-1H-pyrrol-1-yl)propanoic acid	C9H13NO2	167.20540581439806	True	1.819738581127694	42.23
3714	2-bromopyridine	C5H4BrN	157.99571355852515	True	1.7661944380739723	12.89
3715	Epibromohydrin	C3H5BrO	136.97484435791236	True	0.804045331169902	12.53
3716	2-(pyridin-2-yl)acetohydrazide	C7H9N3O	151.16625225481351	True	-0.19485305283509688	68.01
3717	2-(Bromoacetyl)pyridine hydrobromide	C7H7Br2NO	280.9439405119979	True	1.6948272593217177	29.96
3743	1,1'-Bis(di-tert-butylphosphino)ferrocene	C26H44FeP2	474.42119536834963	False		27.18
3744	Bis(dibenzylideneacetone)palladium(0)	C34H28O2Pd	575.0015002343528	False	4.254095895211595	34.14
3745	2,2,6,6-tetramethylpiperidine	C9H19N	141.25424048221402	True	2.3592153586395055	12.03
3746	4'-Piperazinoacetophenone	C12H16N2O	204.26877392710207	True	1.006898572495676	32.34
3747	4-[N,N-Bis(2-hydroxyethyl)amino]benzaldehyde	C11H15NO3	209.24216404319506	True	0.5731799364009658	60.77000000000001
3748	4'-(Imidazol-1-yl)acetophenone	C11H10N2O	186.2103935073593	True	1.706266635177883	34.89
3749	N-Methyl-N-(2-hydroxyethyl)-4-aminobenzaldehyde	C10H13NO2	179.21614171118608	True	1.0836073688674444	40.540000000000006
3750	4,4'-Bis(dimethylamino)-benzophenone	C17H20N2O	268.35421642634526	True	3.2991650997379267	23.550000000000004
3751	2-methyl-4-nitroaniline	C7H8N2O2	152.15097334012512	True	1.6506800521902179	69.16000000000001
3752	4-(Dimethylamino)benzophenone	C15H15NO	225.28629777520828	True	3.281196136504338	20.310000000000002
3753		C7H8N2O4S	216.21586818830193	True	1.027320975215294	111.68
3766	3-(dimethylamino)benzoic acid	C9H11NO2	165.18952430674648	True	1.3382242083549238	40.54
3767	3-ethoxybenzoic acid	C9H10O3	166.1742453920581	True	1.7382853458772887	46.53
3768	3-(1-Methyl-1H-pyrrol-2-yl)propanoic acid	C8H11NO2	153.17878840995846	True	1.207385289555964	42.23
3769	3-(1-Methyl-1H-imidazol-2-yl)-propionic acid	C7H10N2O2	154.16685484777668	True	0.4316060538154994	55.12
3770	b-Propiolactone	C3H4O2	72.06278056080595	True	-0.0072861509245992495	26.3
3771	3-(1H-pyrrol-1-yl)propanoic acid	C7H9NO2	139.15217100551888	True	0.558648470888682	42.230000000000004
3772	4-(2-methyl-1,3-thiazol-4-yl)butanoic acid	C8H11NO2S	185.24487340299646	True	1.9185683613541111	78.43
3773	2-{[(4-chloro-1H-pyrazol-1- yl)methyl]sulfanyl}acetic acid	C6H7ClN2O2S	206.6513192607333	True	1.169664617610577	80.42
3774	sodium 3-(1H-1,2,3-triazol-1-yl)propanoate	C5H6N3NaO2	163.11013240732953	True	-0.5655585303056346	70.84
3775	3-(oxolan-2-yl)propanoic acid	C7H12O3	144.16865510613366	True	0.8515836925113469	46.53
3776	3-(2-oxo-1,3-thiazolidin-3-yl)propanoic acid	C6H9NO3S	175.2069250293383	True	-0.19594846150320755	82.91
3777	2-(1,3-thiazol-2-ylsulfanyl)acetic acid	C5H5NO2S2	175.23110618271573	True	1.0227394121068492	103.72999999999999
3778	2-{[5-(trifluoromethyl)pyridin-2-yl]sulfanyl}acetic acid	C8H6F3NO2S	237.20037929386748	True	2.432476855144865	75.49
3779	3-(1-benzofuran-2-yl)propanoic acid	C11H10O3	190.19571718563412	True	2.283336619053118	50.44
3780	2-(1,3,4-thiadiazol-2-ylsulfanyl)acetic acid	C4H4N2O2S2	176.21917262053395	True	0.7290784465898562	116.61999999999999
3781	2-{[(5-methyl-1,2-oxazol-3-yl)methyl]sulfanyl}acetic acid	C7H9NO3S	187.21766092612629	True	1.0384346006700214	88.63
3782	2-[(1,3-thiazol-2-yl)amino]acetic acid	C5H6N2O2S	158.17970503193553	True	0.2480321458632604	90.46
3783	3-(1-methyl-1H-pyrazol-3-yl)propanoic acid	C7H10N2O2	154.16685484777668	True	0.6452817889588056	55.12
3784	3-(1,3-thiazol-4-yl)propanoic acid	C6H7NO2S	157.1916385941173	True	0.8935443868996328	78.42999999999999
3785	2-{[(2-methyl-1,3-thiazol-4-yl)methyl]sulfanyl}acetic acid	C7H9NO2S2	203.2843409915949	True	1.3732103111002054	103.72999999999999
3786	3-(4,5-dimethyl-2-oxo-2,3-dihydro-1,3-thiazol-3- yl)propanoic acid	C8H11NO3S	201.24427833056583	True	1.2860581801931192	82.91
3787	3-(quinolin-2-yl)propanoic acid	C12H11NO2	201.22173199711042	True	2.2700993139618704	50.19
3788	3-(3-methyl-1,2,4-oxadiazol-5-yl)propanoic acid	C6H8N2O3	156.1396423709065	True	0.5724434310549376	76.22
3789	2-[(4-methyl-1,3-thiazol-2-yl)amino]acetic acid	C6H8N2O2S	172.2063224363751	True	0.8785772009827665	90.46
3790	3-(3-cyclopropyl-1,2,4-oxadiazol-5-yl)propanoic  acid	C8H10N2O3	182.17699567213407	True	0.9861518441926537	76.22
3791	3-(1,3-benzoxazol-2-yl)propanoic acid	C10H9NO3	191.18378362345234	True	1.6547069940004115	63.33
3792	3-(1H-pyrazol-1-yl)propanoic acid	C6H8N2O2	140.1402374433371	True	0.05131177022838268	55.12
3793	Bromocresol Green	C21H14Br4O5S	698.0138459003938	False	7.097502630107	92.21000000000001
3794	3-(5-phenyl-1,3-oxazol-2-yl)propanoic acid	C12H11NO3	217.22113692467985	True	2.123080827309358	63.33
3795	3-(5-Methyl-4H-1,2,4-triazol-3-yl)propanoic acid hydrate	C6H11N3O3	173.17020772081585	True	0.4328889389177641	78.87
3796	3-(oxan-2-yl)propanoic acid	C8H14O3	158.19527251057323	True	1.3008294117831785	46.53
3797	Eisen(III)oxid	Fe2O3	159.68850602976218	False		0.0
3798	1,2,3,4,5-Pentaphenyl-1′-(di-tert-butylphosphino)ferrocene (Q-Phos)	C48H47FeP	710.7074457291626	False		13.59
3816	3-(1,3-benzoxazol-2-yl)prop-2-enoic acid	C10H7NO3	189.16790211580073	True	1.5392688741786174	63.33
3817	3-(3-methyl-1H-pyrazol-1-yl)propanoic acid	C7H10N2O2	154.16685484777668	True	0.6270900254110297	55.12
3818	3-(5-phenyl-1H-pyrrol-2-yl)propanoic acid	C13H13NO2	215.24834940155012	True	2.723351277233609	53.089999999999996
3819	3-(5-cyclopentyl-1,3,4-oxadiazol-2-yl)propanoic  acid	C10H14N2O3	210.23023048101322	True	1.920597576415357	76.22
3820	3-[5-(thiophen-3-yl)-1,3,4-oxadiazol-2-yl]propanoic acid	C9H8N2O3S	224.23793505430848	True	1.3109325479574325	104.46
3821	3-[5-(pyridin-2-yl)-1,3,4-oxadiazol-2-yl]propanoic  acid	C10H9N3O3	219.19726980031626	True	0.9323477016594935	89.11
3822	3-[5-(propan-2-yl)-1,3,4-oxadiazol-2-yl]propanoic  acid	C8H12N2O3	184.19287717978565	True	1.287325138628363	76.22
3823	2-[4-(dimethylamino)phenyl]acetic acid	C10H13NO2	179.21614171118608	True	1.4998509698753095	40.54
3824	2-(4-methoxyphenyl)acetic acid	C9H10O3	166.1742453920581	True	1.468858151673619	46.53
3825	cyclohexyl isothiocyanate	C7H11NS	141.23532765106967	True	3.1934882793619437	44.45
3826	Cyclohexyl isocyanate	C7H11NO	125.16864758560108	True	2.5293483331976634	29.43
3827	1-Fluoropyridinium tetrafluoroborate	C5H5BF5N	184.903170529901	True	1.5053222844727379	3.88
3828	2-(carboxymethylthio)-4-methylpyrimidine	C7H8N2O2S	184.21705833316312	True	1.1275500102406575	88.38
3829	2-methylbenzo[d]oxazole-5-carboxylic acid	C9H7NO3	177.15716621901268	True	1.5272299576399417	63.33
3830	Benzo[d]oxazole-5-carboxylic acid	C8H5NO3	163.1305488145731	True	0.9514517024572946	63.33
3831	2-(thiophen-2-yl)acetohydrazide	C6H8N2OS	156.20691750880573	True	0.2761146042137419	83.36
3832	3-isoxazol-5-yl-propanoic acid	C6H7NO3	141.12495852864873	True	0.5587686764694489	63.33
3833	2-methyl-1,3-benzoxazole-6-carboxylic acid	C9H7NO3	177.15716621901274	True	1.5272299576399413	63.330000000000005
3834	5-ethyl-2-furaldehyde	C7H8O2	124.13748716326111	True	1.8267885573869076	30.21
3835	3-(trifluoromethyl)-5H,6H,7H,8H-[1,2,4]triazolo[4,3-a]pyrazine hydrochloride	C6H8ClF3N4	228.60306100324627	True	0.6264240679200834	42.74
3836	3-(1,2,4-triazol-1-yl)propanoic acid	C5H7N3O2	141.12830388115532	True	-0.4560249304319165	68.00999999999999
3837	3-(benzyloxy)benzoic acid	C14H12O3	228.24380638364968	True	2.9045406829988174	46.53
3849	5,6,7,8-tetrahydro-1,6-naphthyridine	C8H10N2	134.17878088942587	True	0.9363466781582106	24.92
3850	1,2,3,4-tetrahydropyrido[4,3-b]1,6-naphthyridine	C11H11N3	185.2256724220477	True	1.1281686555187693	37.81
3851	2-methyl-2,3-dihydro-benzofuran-5-carboxylic acid	C10H10O3	178.1849812888461	True	1.9598301440915198	46.53
3854	Diethylethylphospat	C6H15O3P	166.15550310082304	True	1.120202901081084	45.34
3873	2H,3H,6H,7H,8H,9H-[1,4]dioxino[2,3-g]isoquinoline hydrochloride	C11H14ClNO2	227.68775593998384	True	1.3962350006289383	30.490000000000002
3875	Magnesium bromide	Br2Mg	184.112107554123	False		0.0
3876	2-Picoline	C6H7N	93.12674374594052	True	1.542427216162708	12.89
3878	3-(3-Methyl-6-oxo-6H-pyridazin-1-yl)-propionic acid	C8H10N2O3	182.17699567213407	True	-0.037297924135954674	69.97
3879	3-(6-methylpyridin-2-yl)propanoic acid	C9H11NO2	165.18952430674645	True	1.7193674208370466	50.19
3880	(Pyridin-2-ylsulfanyl)acetic acid	C7H7NO2S	169.2023744909053	True	1.2727841908616162	75.49
3881	{[(1-Ethyl-1H-pyrazol-3-yl)methyl]thio}acetic acid	C8H12N2O2S	200.25955724525426	True	0.9802234137007869	80.41999999999999
3882	3-(4-methyl-1H-pyrazol-1-yl)propanoic acid	C7H10N2O2	154.16685484777668	True	0.5347072146601299	55.12
3883	2-[(5-methyl-1,3,4-thiadiazol-2-yl)sulfanyl]acetic acid	C5H6N2O2S2	190.24579002497353	True	1.3048567017725032	116.61999999999999
3884	1,2,3,4-tetrahydroisoquinoline	C9H11N	133.19071445160768	True	1.7238852384173635	12.03
3885	3-(2-methoxyphenyl)propanoic acid	C10H12O3	180.20086279649772	True	1.9181038709454505	46.53
3886	3-(3-methoxyphenyl)propanoic acid	C10H12O3	180.20086279649772	True	1.9181038709454505	46.53
3896	4-(Phenoxymethyl)benzylamin	C14H15NO	213.27556187842026	True	2.388526843040842	35.25
3897	4-(phenoxymethyl)phenylacetic acid	C15H14O3	242.27042378808923	True	3.066167444519203	46.53
3898	4-(phenoxymethyl)aniline	C13H13NO	199.24894447398069	True	2.813571250041668	35.25
3899	2-(pyridin-2-yl)acetic acid hydrochloride	C7H8ClNO2	173.59716782987715	True	0.6395766464457088	50.19
3911	Ammonium Carbonat	CH8N2O3	96.08596288696651	True	-0.6544016176495655	63.19
3912	Mangan(III)acetat dihydrat	C6H13MnO8	268.10092970101846	True	-0.27742852862736167	120.38999999999999
3913	Triethyl phosponoacetat	C8H17O5P	224.19166625718947	True	0.9512899886360986	71.64000000000001
3914	4-Morpholinoacetophenon	C12H15NO2	205.25349501241368	True	1.2812260655684262	29.54
3915	4-(2-Aminoethyl)pyridine	C7H10N2	122.16804499263787	True	0.31879895348828	38.91
3916	3-(2-Aminoethyl)pyridine	C7H10N2	122.16804499263787	True	0.31879895348828	38.91
3917	2-(quinolin-2-yl)ethan-1-amine	C11H12N2	172.22687008744143	True	1.5924587124835092	38.91
3918	quinoline-2-carbohydrazide	C10H9N3O	187.19845994517752	True	0.7700303339519883	68.01
3919	Isoquinoline-3-carboxylic acid	C10H7NO2	173.16849718823136	True	1.5120772224818935	50.19
3924	2-(5-methylthiophen-2-yl)acetic acid	C7H8O2S	156.2035721562991	True	1.7958561585509125	65.53999999999999
3925	3,4-dihydro-2H-1-benzopyran-6-carboxylic acid	C10H10O3	178.1849812888461	True	1.9564617895523662	46.53
3926	sodium 2-(5-methyl-1,3-thiazol-2-yl)acetate	C6H6NNaO2S	179.17346712029152	True	1.020076922810448	81.25999999999999
3927	sodium 2-[4-(trifluoromethyl)-1,3-thiazol-2-yl]acetate	C6H3F3NNaO2S	233.14485451881416	True	1.6416073427250901	81.25999999999999
3928	[(5-Methyl-1,3,4-oxadiazol-2-yl)thio]acetic acid 	C4H4N2O3S	160.15249255506535	True	0.9373936557446161	101.52000000000001
3929	sodium 2-(1,3-thiazol-2-yl)acetate	C5H4NNaO2S	165.14684971585194	True	0.3895318676909419	81.25999999999999
3930	sodium 2-(1,3-benzothiazol-2-yl)acetate	C9H6NNaO2S	215.20567481065552	True	1.71795842662303	81.25999999999999
3931	sodium 2-(4-methyl-1,3-thiazol-2-yl)acetate	C6H6NNaO2S	179.17346712029155	True	1.0200769228104478	81.25999999999999
3956	Quinaldic Acid	C10H7NO2	173.16849718823136	True	1.6592268331696525	50.19
3957	1,2,3,4-Tetrahydro-9H-pyrido[3,4-b]indole	C11H13ClN2	208.68774841945125	True	1.900585345740715	27.82
3958	6-methyl-2,3,4,5-tetrahydro-1H-pyrido[4,3-b]indole	C12H14N2	186.25348749188106	True	2.383980790172463	27.82
3959	8-methyl-2,3,4,5-tetrahydro-1H-pyrido[4,3-b]indole	C12H15ClN2	222.71436582389086	False		32.4
3960	2-[(4-methoxyphenyl)formamido]acetic acid	C10H11NO4	209.1990700586733	True	0.5870951113122083	75.63000000000001
3961	2-(pyridin-2-yl)-1,3-thiazole-4-carboxylic acid	C9H6N2O2S	206.22264861908752	True	1.182400138215578	91.32000000000001
3962	2-phenyl-1,3-oxazole-4-carboxylic acid	C10H7NO3	189.16790211580073	True	1.51220834651714	63.330000000000005
3963	2-(5-methylfuran-2-yl)-1,3-thiazole-4-carboxylic acid	C9H7NO3S	209.2232512120507	True	1.8261824984263315	91.57000000000001
3964	2-(naphthalen-2-ylformamido)acetic acid	C13H11NO3	229.23187282146793	True	1.634246303836881	66.4
3965	2-(pyridin-2-ylformamido)acetic acid	C8H8N2O3	180.16111416448248	True	-0.18741959397884295	79.29
3976	4-Piperidinopiperidine	C10H20N2	168.2796602212598	True	1.496998066341769	15.27
3977	1-(2-Pyridinyl)piperazine	C9H13N3	163.22008213612324	True	0.5903758752346757	28.16
3978	6-Phenylpyridine-2-carboxylic acid	C12H9NO2	199.2058504894589	True	2.2747502771663575	50.19
3979	trans-2-Methoxycinnamic acid	C10H10O3	178.18498128884605	True	1.802665751123656	46.53
3980	2-(Piperazin-1-yl)-acetic acid hydrate	C6H12N2O2	144.17200045864027	True	-1.059798939153969	52.57
3981	[(4-Methyl-1,3-thiazol-2-yl)thio]acetic acid	C6H7NO2S2	189.2577235871553	True	1.6532844672263551	103.72999999999999
3982	2-(2-methoxyphenyl)-1,3-thiazole-4-carboxylic acid	C11H9NO3S	235.26060451327825	True	2.011681643443488	87.66
3983	4,5,6,7-Tetrahydrobenzo[b]thiophene-2-carboxylic acid	C9H10O2S	182.24092545752666	True	2.750897279249268	65.53999999999999
3984	1-Oxo-1,2,3,4-tetrahydro-isoquinoline-3-carboxylic acid	C10H9NO3	191.18378362345229	True	0.8276408861572416	66.4
